Gene1,Gene2
STAG1,MCOLN2
STAG1,MEA1
STAG1,MED1
STAG1,MED12L
STAG1,MED13L
STAG1,MEF2A
STAG1,MEF2C
STAG1,MEI1
STAG1,MET
STAG1,METTL23
STAG1,MIB2
STAG1,MLLT1
STAG1,MMP11
STAG1,MMP16
STAG1,MMP17
STAG1,MORC4
STAG1,MRPL34
STAG1,MRPL38
STAG1,MRPL43
STAG1,MRPS17
STAG1,MRPS26
STAG1,MRPS33
STAG1,MS4A15
STAG1,MS4A6E
STAG1,MST1
STAG1,MTFP1
STAG1,MTSS1
STAG1,MTUS2
STAG1,MTX1
STAG1,MXD3
STAG1,MXI1
STAG1,MYC
STAG1,MYEOV
STAG1,MYH7B
STAG1,MYO10
STAG1,MYO15B
STAG1,MYO5B
STAG1,MYOF
STAG1,NAV2
STAG1,NBN
STAG1,NBPF20
STAG1,NCALD
STAG1,NDOR1
STAG1,NECAB3
STAG1,NEDD9
STAG1,NEK8
STAG1,NFATC1
STAG1,NFATC3
STAG1,NFE2
STAG1,NFKB1
STAG1,NFKB2
STAG1,NFXL1
STAG1,NFYB
STAG1,NIP7
STAG1,NKX3-1
STAG1,NLGN1
STAG1,NME6
STAG1,NMU
STAG1,NOS1AP
STAG1,NOTUM
STAG1,NPC2
STAG1,NPEPL1
STAG1,NPFFR1
STAG1,NPHP1
STAG1,NPTX1
STAG1,NR2C2
STAG1,NRARP
STAG1,NRF1
STAG1,NRG1
STAG1,NRG2
STAG1,NRSN2
STAG1,NRXN2
STAG1,NSG2
STAG1,NTM
STAG1,NUDT8
STAG1,NXT1
STAG1,OCLN
STAG1,OGFOD2
STAG1,OGFRL1
STAG1,OLFM2
STAG1,OPN5
STAG1,OR2L13
STAG1,OSCAR
STAG1,P2RY1
STAG1,PAFAH2
STAG1,PAOX
STAG1,PAX5
STAG1,PBX3
STAG1,PCDH1
STAG1,PCED1B
STAG1,PCOLCE
STAG1,PDE1A
STAG1,PDGFD
STAG1,PDLIM2
STAG1,PELP1
STAG1,PEX19
STAG1,PEX6
STAG1,PFKFB4
STAG1,PGAP2
STAG1,PGBD2
STAG1,PHB
STAG1,PIEZO2
STAG1,PINX1
STAG1,PIP5K1B
STAG1,PITPNC1
STAG1,PKHD1
STAG1,PKIB
STAG1,PKNOX1
STAG1,PLA2G10
STAG1,PLCB1
STAG1,PLCL1
STAG1,PLD1
STAG1,PLEKHG7
STAG1,PLOD3
STAG1,PNPLA7
STAG1,POC1A
STAG1,POLR2E
STAG1,POLR2J
STAG1,POMZP3
STAG1,POU2F2
STAG1,PPAN
STAG1,PPFIA4
STAG1,PPOX
STAG1,PPP2R5B
STAG1,PPT2-EGFL8
STAG1,PRDM11
STAG1,PRDM15
STAG1,PREB
STAG1,PRKCQ-AS1
STAG1,PRR7
STAG1,PRRT3
STAG1,PSRC1
STAG1,PTK2
STAG1,PTK2B
STAG1,PTPN13
STAG1,PYCR1
STAG1,QTRT1
STAG1,RABAC1
STAG1,RABGAP1L
STAG1,RAD51
STAG1,RADIL
STAG1,RALGPS2
STAG1,RAPGEF2
STAG1,RAPGEF3
STAG1,RASIP1
STAG1,RASL11B
STAG1,RASSF6
STAG1,RBBP5
STAG1,RBPJ
STAG1,RCAN1
STAG1,RCOR1
STAG1,REL
STAG1,RELA
STAG1,RELB
STAG1,RELL2
STAG1,REST
STAG1,RFX5
STAG1,RGMA
STAG1,RGS6
STAG1,RHOG
STAG1,RILPL1
STAG1,RIMKLB
STAG1,RPS17
STAG1,RPS26
STAG1,RRH
STAG1,RRNAD1
STAG1,RTEL1
STAG1,RTN2
STAG1,RUFY4
STAG1,RUNX2
STAG1,RUNX3
STAG1,RUSC1
STAG1,RUVBL2
STAG1,RXRA
STAG1,S100A1
STAG1,S1PR2
STAG1,SAC3D1
STAG1,SAMD5
STAG1,SAMSN1
STAG1,SARS2
STAG1,SCAF1
STAG1,SCARA5
STAG1,SCG2
STAG1,SCN1A
STAG1,SCN3A
STAG1,SCN5A
STAG1,SCNM1
STAG1,SCO2
STAG1,SDC1
STAG1,SEMA5A
STAG1,SEMA5B
STAG1,SEMA6B
STAG1,SERTAD1
STAG1,SERTAD3
STAG1,SETBP1
STAG1,SGK1
STAG1,SGSM2
STAG1,SH3GL3
STAG1,SH3GLB2
STAG1,SIPA1L2
STAG1,SKIL
STAG1,SLC10A3
STAG1,SLC12A3
STAG1,SLC16A3
STAG1,SLC25A10
STAG1,SLC25A39
STAG1,SLC25A45
STAG1,SLC26A6
STAG1,SLC29A3
STAG1,SLC30A10
STAG1,SLC30A4
STAG1,SLC31A2
STAG1,SLC35B2
STAG1,SLC35C1
STAG1,SLC46A1
STAG1,SLC5A10
STAG1,SLC8B1
STAG1,SLC9C1
STAG1,SLIT3
STAG1,SMC3
STAG1,SMIM5
STAG1,SNRNP25
STAG1,SOCS1
STAG1,SOCS3
STAG1,SORCS2
STAG1,SP1
STAG1,SPATC1L
STAG1,SPSB1
STAG1,SPSB2
STAG1,SRCIN1
STAG1,SRF
STAG1,SRRM4
STAG1,SSPN
STAG1,ST3GAL1
STAG1,STAG1
STAG1,STAT1
STAG1,STK32B
STAG1,STOML2
STAG1,STOX1
STAG1,SUPT20H
STAG1,SUPT7L
STAG1,SWI5
STAG1,SYCE2
STAG1,SYN1
STAG1,SYNE2
STAG1,SYNPO2
STAG1,SYVN1
STAG1,TAF1
STAG1,TAGAP
STAG1,TARDBP
STAG1,TBL1XR1
STAG1,TBP
STAG1,TBX21
STAG1,TCEA2
STAG1,TCF12
STAG1,TCF3
STAG1,TCF7
STAG1,TCF7L1
STAG1,TCIRG1
STAG1,TCN2
STAG1,TDRKH
STAG1,TECPR2
STAG1,TGM2
STAG1,THAP3
STAG1,THAP9
STAG1,THBS1
STAG1,THRA
STAG1,THYN1
STAG1,TINF2
STAG1,TK2
STAG1,TLCD1
STAG1,TLR3
STAG1,TLR5
STAG1,TMC5
STAG1,TMEM102
STAG1,TMEM158
STAG1,TMEM177
STAG1,TMEM179B
STAG1,TMEM234
STAG1,TMEM256
STAG1,TMEM79
STAG1,TNNT3
STAG1,TNR
STAG1,TOX
STAG1,TP63
STAG1,TPD52L1
STAG1,TPH2
STAG1,TPM1
STAG1,TRABD2B
STAG1,TRIB2
STAG1,TRIM28
STAG1,TRIM41
STAG1,TRMT61A
STAG1,TRPC4
STAG1,TRPT1
STAG1,TSEN34
STAG1,TSHZ2
STAG1,TSPAN16
STAG1,TSR3
STAG1,TTC34
STAG1,TTC36
STAG1,TTC4
STAG1,TTC7B
STAG1,TTLL1
STAG1,TXLNB
STAG1,UBXN1
STAG1,UNKL
STAG1,UQCC2
STAG1,USF2
STAG1,USP35
STAG1,UST
STAG1,VDR
STAG1,VIPR1
STAG1,VSTM2L
STAG1,VWA2
STAG1,WDR24
STAG1,WDR31
STAG1,WDR45B
STAG1,WDR6
STAG1,WDR74
STAG1,WFDC2
STAG1,WRAP53
STAG1,WRNIP1
STAG1,WWOX
STAG1,YBEY
STAG1,YIF1B
STAG1,YPEL2
STAG1,YY1
STAG1,ZBBX
STAG1,ZBTB33
STAG1,ZBTB40
STAG1,ZDHHC12
STAG1,ZDHHC14
STAG1,ZDHHC24
STAG1,ZEB1
STAG1,ZFAND2B
STAG1,ZFP3
STAG1,ZFP37
STAG1,ZFYVE1
STAG1,ZMAT5
STAG1,ZMYM1
STAG1,ZMYND12
STAG1,ZNF143
STAG1,ZNF169
STAG1,ZNF207
STAG1,ZNF211
STAG1,ZNF217
STAG1,ZNF274
STAG1,ZNF295-AS1
STAG1,ZNF319
STAG1,ZNF35
STAG1,ZNF354A
STAG1,ZNF354B
STAG1,ZNF384
STAG1,ZNF385D
STAG1,ZNF408
STAG1,ZNF423
STAG1,ZNF501
STAG1,ZNF524
STAG1,ZNF536
STAG1,ZNF555
STAG1,ZNF568
STAG1,ZNF571
STAG1,ZNF620
STAG1,ZNF653
STAG1,ZNF687
STAG1,ZNF692
STAG1,ZNF70
STAG1,ZNF75A
STAG1,ZNF764
STAG1,ZNF768
STAG1,ZNF846
STAG1,ZZZ3
STAT1,ACP2
STAT1,ALDOC
STAT1,AP5S1
STAT1,ATF7
STAT1,BOLA1
STAT1,C12orf73
STAT1,C19orf25
STAT1,C22orf46
STAT1,CABLES2
STAT1,CBX3
STAT1,CENPE
STAT1,CLUAP1
STAT1,CNPY4
STAT1,COMMD9
STAT1,CRAT
STAT1,DGAT1
STAT1,E2F4
STAT1,EED
STAT1,EFHD1
STAT1,ELAVL3
STAT1,GDF9
STAT1,GS1-124K5.4
STAT1,GTF2H4
STAT1,HENMT1
STAT1,IBA57
STAT1,ING4
STAT1,INO80B
STAT1,IPO4
STAT1,KLHL26
STAT1,LARP7
STAT1,LIPT1
STAT1,MED22
STAT1,MEF2A
STAT1,MIB2
STAT1,MRPS33
STAT1,NPAS4
STAT1,OSCAR
STAT1,PAFAH2
STAT1,PCGF1
STAT1,PEX19
STAT1,PHB
STAT1,PKNOX1
STAT1,POLR2J
STAT1,PPOX
STAT1,RBBP5
STAT1,RELL2
STAT1,RPS26
STAT1,RSPH6A
STAT1,SCNM1
STAT1,SMC1A
STAT1,SMC3
STAT1,SPATC1L
STAT1,STAT1
STAT1,STAT3
STAT1,STOML2
STAT1,SUPT7L
STAT1,THOC6
STAT1,THYN1
STAT1,TMEM256
STAT1,TMEM79
STAT1,TSR3
STAT1,TTC4
STAT1,USF1
STAT1,WDR31
STAT1,WDR74
STAT1,WWOX
STAT1,ZDHHC12
STAT1,ZMYM1
STAT1,ZNF169
STAT1,ZNF274
STAT1,ZNF408
STAT1,ZNF687
STAT1,ZNF846
STAT3,CNPY4
STAT3,IPO4
STAT3,NPAS4
STAT3,PAFAH2
STAT3,SMARCD2
STAT3,WDR74
STAT3,ZNF408
STAT5A,ABHD16A
STAT5A,ABTB2
STAT5A,ACOT8
STAT5A,ACP2
STAT5A,ACTR3C
STAT5A,AFF3
STAT5A,ALDH16A1
STAT5A,ALDH6A1
STAT5A,AMACR
STAT5A,AMZ1
STAT5A,ANXA2R
STAT5A,AP1S1
STAT5A,AP3S2
STAT5A,AP5S1
STAT5A,AQP3
STAT5A,ARHGEF17
STAT5A,ASH2L
STAT5A,ATF2
STAT5A,ATF7
STAT5A,ATP1A3
STAT5A,B3GNT7
STAT5A,BATF
STAT5A,BBS5
STAT5A,BCLAF1
STAT5A,BHLHE40
STAT5A,BLOC1S1
STAT5A,BOLA1
STAT5A,BRCA1
STAT5A,C11orf65
STAT5A,C19orf25
STAT5A,C1orf127
STAT5A,C20orf27
STAT5A,C22orf46
STAT5A,C3orf18
STAT5A,C6orf99
STAT5A,CACNB3
STAT5A,CBFB
STAT5A,CBX5
STAT5A,CCDC159
STAT5A,CCDC80
STAT5A,CCL4
STAT5A,CD38
STAT5A,CD5
STAT5A,CD83
STAT5A,CDIP1
STAT5A,CDKL2
STAT5A,CDKL4
STAT5A,CEBPZ
STAT5A,CENPE
STAT5A,CHD1
STAT5A,CHD2
STAT5A,CITED2
STAT5A,CLEC7A
STAT5A,CLPP
STAT5A,CLUAP1
STAT5A,CNPY4
STAT5A,COMMD9
STAT5A,CRAT
STAT5A,CRB1
STAT5A,CREB1
STAT5A,CREM
STAT5A,CSMD3
STAT5A,CYP1B1
STAT5A,DBNDD1
STAT5A,DENND6B
STAT5A,DIAPH3
STAT5A,DLG2
STAT5A,DPCD
STAT5A,DPM2
STAT5A,DPM3
STAT5A,DSCR9
STAT5A,DUSP23
STAT5A,DYNC2H1
STAT5A,E4F1
STAT5A,EED
STAT5A,EFHB
STAT5A,EFHD1
STAT5A,EFNB2
STAT5A,EGR2
STAT5A,ELAVL3
STAT5A,ELF1
STAT5A,ELF5
STAT5A,ELN
STAT5A,ELOF1
STAT5A,EP300
STAT5A,EPB41L4B
STAT5A,ETS1
STAT5A,FAM184A
STAT5A,FAM3A
STAT5A,FBXO15
STAT5A,FGFBP3
STAT5A,FKBP11
STAT5A,FRMD4A
STAT5A,FXYD3
STAT5A,GDF9
STAT5A,GEMIN7
STAT5A,GGACT
STAT5A,GLCCI1
STAT5A,GPR141
STAT5A,GRIN2A
STAT5A,GS1-124K5.4
STAT5A,HENMT1
STAT5A,HMGCL
STAT5A,IL10
STAT5A,IL11RA
STAT5A,IMMP2L
STAT5A,ING4
STAT5A,INO80B
STAT5A,IPO4
STAT5A,IRF5
STAT5A,ITGA4
STAT5A,JUNB
STAT5A,KAT2A
STAT5A,KCTD16
STAT5A,KDM1A
STAT5A,KDM5A
STAT5A,KHDC1
STAT5A,KLC3
STAT5A,KLHDC9
STAT5A,KLRG1
STAT5A,LACTB2
STAT5A,LARP7
STAT5A,LENG9
STAT5A,LINC00324
STAT5A,LIPT1
STAT5A,LMNA
STAT5A,LMO1
STAT5A,LRRK2
STAT5A,LZTFL1
STAT5A,MAK
STAT5A,MAP1LC3B2
STAT5A,MAX
STAT5A,MAZ
STAT5A,MBLAC1
STAT5A,MDK
STAT5A,MED1
STAT5A,MED22
STAT5A,MEF2A
STAT5A,MEF2C
STAT5A,MRPL43
STAT5A,MRPS33
STAT5A,MST1
STAT5A,MYH7B
STAT5A,NBN
STAT5A,NEAT1
STAT5A,NECAB3
STAT5A,NEDD9
STAT5A,NFKB2
STAT5A,NFXL1
STAT5A,NIP7
STAT5A,NME6
STAT5A,NOS1AP
STAT5A,NPAS4
STAT5A,NPC2
STAT5A,NR2C2
STAT5A,NRSN2
STAT5A,NRXN3
STAT5A,OGFOD2
STAT5A,OR2L13
STAT5A,ORAI3
STAT5A,PCDH1
STAT5A,PCGF1
STAT5A,PDLIM2
STAT5A,PELP1
STAT5A,PEX19
STAT5A,PGBD2
STAT5A,PHB
STAT5A,PINX1
STAT5A,PIP5K1B
STAT5A,PKIB
STAT5A,PLCL1
STAT5A,POLR2J
STAT5A,POMZP3
STAT5A,PPM1M
STAT5A,PPOX
STAT5A,PPP2R5B
STAT5A,PRR7
STAT5A,PRRT3
STAT5A,PTK2
STAT5A,QTRT1
STAT5A,RAB4B
STAT5A,RABGAP1L
STAT5A,RAVER1
STAT5A,RBPJ
STAT5A,REST
STAT5A,RFX5
STAT5A,RPS26
STAT5A,RTEL1
STAT5A,RUFY4
STAT5A,RUVBL2
STAT5A,SAMSN1
STAT5A,SARS2
STAT5A,SCNM1
STAT5A,SEMA5A
STAT5A,SGK1
STAT5A,SGSM2
STAT5A,SIX5
STAT5A,SKIL
STAT5A,SLC16A13
STAT5A,SLC25A4
STAT5A,SMAD1
STAT5A,SMAD5
STAT5A,SMARCD2
STAT5A,SMC1A
STAT5A,SNRNP25
STAT5A,SPATC1L
STAT5A,SRCIN1
STAT5A,STAG1
STAT5A,STAT1
STAT5A,STOML2
STAT5A,SWI5
STAT5A,SYCE2
STAT5A,SYNPO2
STAT5A,TAGAP
STAT5A,TCF12
STAT5A,THAP9
STAT5A,THTPA
STAT5A,THYN1
STAT5A,TINF2
STAT5A,TLCD1
STAT5A,TMEM179B
STAT5A,TMEM256
STAT5A,TMEM79
STAT5A,TNNT3
STAT5A,TRIM41
STAT5A,TRIM7
STAT5A,TSEN34
STAT5A,TSR3
STAT5A,TTC4
STAT5A,TXLNB
STAT5A,TXNIP
STAT5A,UBTF
STAT5A,UBXN1
STAT5A,USF1
STAT5A,VIPR1
STAT5A,WDR24
STAT5A,WDR6
STAT5A,WDR74
STAT5A,WRAP53
STAT5A,YBX1
STAT5A,ZBBX
STAT5A,ZDHHC12
STAT5A,ZEB1
STAT5A,ZFAND2B
STAT5A,ZMAT5
STAT5A,ZMYM1
STAT5A,ZMYND12
STAT5A,ZNF143
STAT5A,ZNF169
STAT5A,ZNF207
STAT5A,ZNF24
STAT5A,ZNF274
STAT5A,ZNF287
STAT5A,ZNF295-AS1
STAT5A,ZNF35
STAT5A,ZNF384
STAT5A,ZNF408
STAT5A,ZNF501
STAT5A,ZNF524
STAT5A,ZNF574
STAT5A,ZNF600
STAT5A,ZNF687
STAT5A,ZNF732
STAT5A,ZNF75A
STAT5A,ZNF768
STAT5A,ZNF846
STAT5A,ZZZ3
SUPT20H,E2F4
SUPT20H,NFYB
SUPT20H,OGFOD2
SUPT20H,RELA
SUPT20H,SP1
SUPT20H,SPATC1L
SUPT20H,STAT3
SUPT20H,SUPT7L
SUPT20H,WDR74
SUPT20H,ZNF408
SUPT20H,ZNF687
SUZ12,BMI1
SUZ12,CHRD
SUZ12,CTTNBP2
SUZ12,DNER
SUZ12,ELOVL2
SUZ12,FAXC
SUZ12,FNBP1L
SUZ12,KCNK12
SUZ12,LGR6
SUZ12,RNF182
SUZ12,SEMA5B
SUZ12,SERPINB6
SUZ12,TMEM178A
SUZ12,WDR74
SUZ12,ZNF704
TAF1,AAAS
TAF1,ABHD16A
TAF1,ACOT2
TAF1,ACP2
TAF1,ACTR3C
TAF1,ADAMTS13
TAF1,AFF3
TAF1,AHDC1
TAF1,AKR7A2
TAF1,ALDH16A1
TAF1,ALDH6A1
TAF1,ALDOC
TAF1,ALKBH4
TAF1,AMACR
TAF1,ANAPC11
TAF1,AP3S2
TAF1,AP5S1
TAF1,ARF5
TAF1,ARFRP1
TAF1,ARHGAP33
TAF1,ARHGEF17
TAF1,ARNT
TAF1,ASH2L
TAF1,ATF2
TAF1,ATF3
TAF1,ATF7
TAF1,B3GALT6
TAF1,B3GNT7
TAF1,BACH1
TAF1,BCL3
TAF1,BCLAF1
TAF1,BHLHB9
TAF1,BHLHE40
TAF1,BLOC1S1
TAF1,BOLA1
TAF1,BRCA1
TAF1,BRD4
TAF1,BRMS1
TAF1,BTN3A3
TAF1,C11orf65
TAF1,C19orf25
TAF1,C1QTNF6
TAF1,C1orf122
TAF1,C20orf27
TAF1,C22orf46
TAF1,C3orf18
TAF1,C6orf136
TAF1,C6orf99
TAF1,CACFD1
TAF1,CBX3
TAF1,CBX5
TAF1,CCDC157
TAF1,CCDC88A
TAF1,CD44
TAF1,CD52
TAF1,CD72
TAF1,CD83
TAF1,CDIP1
TAF1,CDK5
TAF1,CENPE
TAF1,CHD1
TAF1,CHD2
TAF1,CHD4
TAF1,CHD7
TAF1,CITED2
TAF1,CLK3
TAF1,CLN3
TAF1,CLPP
TAF1,CLUAP1
TAF1,CNGA1
TAF1,CNPY4
TAF1,CRAT
TAF1,CRB1
TAF1,CREB1
TAF1,CREM
TAF1,CTBP1
TAF1,CTCF
TAF1,CUEDC2
TAF1,CUX1
TAF1,DDIT3
TAF1,DGAT1
TAF1,DIAPH3
TAF1,DLG2
TAF1,DNAJB2
TAF1,DPF2
TAF1,DPM2
TAF1,DRAM1
TAF1,DSCR9
TAF1,E2F4
TAF1,E2F8
TAF1,E4F1
TAF1,EED
TAF1,EFHB
TAF1,EFNB2
TAF1,EHMT2
TAF1,EIF2AK3
TAF1,ELF1
TAF1,ELOF1
TAF1,EP300
TAF1,ESRRA
TAF1,ETS1
TAF1,ETV6
TAF1,EZH2
TAF1,FAM161B
TAF1,FAM219B
TAF1,FAM3A
TAF1,FBXO15
TAF1,FBXO36
TAF1,FBXW5
TAF1,FCHO1
TAF1,FGFBP3
TAF1,FKBPL
TAF1,FOSB
TAF1,FOSL2
TAF1,FOXM1
TAF1,FOXRED2
TAF1,FRMD4A
TAF1,GAA
TAF1,GABARAPL1
TAF1,GALNT18
TAF1,GATAD2B
TAF1,GBP3
TAF1,GDF9
TAF1,GEMIN7
TAF1,GGT7
TAF1,GLB1L
TAF1,GLCCI1
TAF1,GLI1
TAF1,GPR141
TAF1,GPR19
TAF1,GRINA
TAF1,GS1-124K5.4
TAF1,GSDMD
TAF1,GSPT2
TAF1,HCFC1
TAF1,HDGF
TAF1,HENMT1
TAF1,HINT2
TAF1,HMGCL
TAF1,HSF1
TAF1,HSP90B1
TAF1,HSPA1A
TAF1,IKZF2
TAF1,ILK
TAF1,ING4
TAF1,INO80B
TAF1,IPO4
TAF1,IRF3
TAF1,IRF4
TAF1,IRF5
TAF1,ITGA4
TAF1,JAM2
TAF1,JUNB
TAF1,KAT2A
TAF1,KCTD16
TAF1,KDM1A
TAF1,KDM5A
TAF1,KDM7A
TAF1,KHDC1
TAF1,KIAA2013
TAF1,KLF5
TAF1,KLHL17
TAF1,KLHL29
TAF1,LACTB2
TAF1,LAGE3
TAF1,LARP7
TAF1,LBH
TAF1,LENG9
TAF1,LINC00324
TAF1,LINC00528
TAF1,LIPT1
TAF1,LMNB1
TAF1,MAFK
TAF1,MAK
TAF1,MAP1LC3B
TAF1,MAPK12
TAF1,MAX
TAF1,MAZ
TAF1,MBLAC1
TAF1,MCOLN2
TAF1,MEA1
TAF1,MED1
TAF1,MED22
TAF1,MEF2A
TAF1,MEF2B
TAF1,MEF2C
TAF1,METTL23
TAF1,MIB2
TAF1,MIR155HG
TAF1,MRPL38
TAF1,MRPL43
TAF1,MRPS17
TAF1,MRPS26
TAF1,MRPS33
TAF1,MST1
TAF1,MTA2
TAF1,MTX1
TAF1,MYB
TAF1,MYC
TAF1,MYH7B
TAF1,NBN
TAF1,NDOR1
TAF1,NEAT1
TAF1,NEDD9
TAF1,NEK8
TAF1,NFATC3
TAF1,NFKB1
TAF1,NFKB2
TAF1,NFXL1
TAF1,NIP7
TAF1,NKRF
TAF1,NME6
TAF1,NPAS4
TAF1,NPC2
TAF1,NPHP1
TAF1,NR2C1
TAF1,NR2C2
TAF1,NRARP
TAF1,NT5M
TAF1,OCEL1
TAF1,OGFOD2
TAF1,ORAI3
TAF1,ORMDL2
TAF1,OSCAR
TAF1,OSR2
TAF1,PAX5
TAF1,PBX3
TAF1,PCGF1
TAF1,PDXP
TAF1,PELP1
TAF1,PEX19
TAF1,PGAP2
TAF1,PGBD2
TAF1,PIP5K1B
TAF1,PKIB
TAF1,PML
TAF1,PNPLA7
TAF1,POLR2E
TAF1,POLR2J
TAF1,POMZP3
TAF1,PPAN
TAF1,PPDPF
TAF1,PPFIA3
TAF1,PPOX
TAF1,PRDM11
TAF1,PREB
TAF1,PRR18
TAF1,PTK2B
TAF1,PYCR1
TAF1,QTRT1
TAF1,RAD21
TAF1,RAD51
TAF1,RAPGEF2
TAF1,RASL11B
TAF1,RAVER1
TAF1,RBBP5
TAF1,RBPJ
TAF1,RCAN1
TAF1,RCOR1
TAF1,REL
TAF1,RELA
TAF1,RELB
TAF1,REST
TAF1,RFX5
TAF1,RGS2
TAF1,RHEBL1
TAF1,RNF31
TAF1,RPS17
TAF1,RPS26
TAF1,RRNAD1
TAF1,RUNX3
TAF1,RUVBL2
TAF1,S1PR2
TAF1,SAC3D1
TAF1,SAMSN1
TAF1,SARS2
TAF1,SBK1
TAF1,SCAF1
TAF1,SCAMP5
TAF1,SCNM1
TAF1,SCO2
TAF1,SERTAD3
TAF1,SETBP1
TAF1,SGK1
TAF1,SGSM2
TAF1,SHF
TAF1,SIN3A
TAF1,SLAMF1
TAF1,SLC16A13
TAF1,SLC16A3
TAF1,SLC22A4
TAF1,SLC25A39
TAF1,SLC25A4
TAF1,SLC25A45
TAF1,SLC26A6
TAF1,SLC35C1
TAF1,SLC44A2
TAF1,SLC8B1
TAF1,SMARCD2
TAF1,SMC1A
TAF1,SMC3
TAF1,SNRNP25
TAF1,SP1
TAF1,SPAG4
TAF1,SPSB1
TAF1,SREBF1
TAF1,SRF
TAF1,STAG1
TAF1,STAT1
TAF1,STAT3
TAF1,STAT5A
TAF1,STOML1
TAF1,STOML2
TAF1,SUPT20H
TAF1,SUZ12
TAF1,SWI5
TAF1,SYNPO2
TAF1,SYT11
TAF1,TAF1
TAF1,TAGAP
TAF1,TARDBP
TAF1,TBP
TAF1,TCF12
TAF1,TCF7
TAF1,TCIRG1
TAF1,TDRKH
TAF1,TECPR2
TAF1,TESK1
TAF1,THAP9
TAF1,THTPA
TAF1,THYN1
TAF1,TINF2
TAF1,TK2
TAF1,TLCD1
TAF1,TMEM177
TAF1,TMEM179B
TAF1,TMEM234
TAF1,TMEM256
TAF1,TMEM79
TAF1,TMUB1
TAF1,TOP2A
TAF1,TRIM28
TAF1,TRIM41
TAF1,TRIM65
TAF1,TRPT1
TAF1,TSEN34
TAF1,TSR3
TAF1,TTC4
TAF1,TXNIP
TAF1,TXNRD2
TAF1,UBTF
TAF1,UBXN1
TAF1,ULK1
TAF1,UQCC2
TAF1,USF1
TAF1,USP35
TAF1,WDR6
TAF1,WDR74
TAF1,WNT10A
TAF1,WRAP53
TAF1,WWOX
TAF1,YBX1
TAF1,YY1
TAF1,ZBTB40
TAF1,ZBTB9
TAF1,ZDHHC12
TAF1,ZEB1
TAF1,ZFAND2B
TAF1,ZMAT5
TAF1,ZMYM1
TAF1,ZMYND12
TAF1,ZMYND19
TAF1,ZNF143
TAF1,ZNF169
TAF1,ZNF207
TAF1,ZNF211
TAF1,ZNF217
TAF1,ZNF24
TAF1,ZNF274
TAF1,ZNF287
TAF1,ZNF295-AS1
TAF1,ZNF319
TAF1,ZNF35
TAF1,ZNF354A
TAF1,ZNF354B
TAF1,ZNF384
TAF1,ZNF408
TAF1,ZNF501
TAF1,ZNF524
TAF1,ZNF568
TAF1,ZNF572
TAF1,ZNF574
TAF1,ZNF600
TAF1,ZNF620
TAF1,ZNF622
TAF1,ZNF625
TAF1,ZNF630
TAF1,ZNF687
TAF1,ZNF691
TAF1,ZNF75A
TAF1,ZNF768
TAF1,ZSCAN29
TAF1,ZZZ3
TARDBP,AAAS
TARDBP,ABHD16A
TARDBP,ACAP3
TARDBP,ACOT8
TARDBP,ACP2
TARDBP,AHDC1
TARDBP,ALDH6A1
TARDBP,ALKBH4
TARDBP,AP3S2
TARDBP,AP5S1
TARDBP,ARHGEF17
TARDBP,ARNT
TARDBP,ASGR2
TARDBP,ASH2L
TARDBP,ATF7
TARDBP,B3GALT6
TARDBP,BACH1
TARDBP,BCLAF1
TARDBP,BLOC1S1
TARDBP,BOLA1
TARDBP,BRCA1
TARDBP,BTN3A3
TARDBP,C11orf65
TARDBP,C12orf73
TARDBP,C19orf25
TARDBP,C1QTNF6
TARDBP,C20orf96
TARDBP,C22orf46
TARDBP,C3orf18
TARDBP,C6orf226
TARDBP,C6orf99
TARDBP,CABLES2
TARDBP,CBFB
TARDBP,CBX5
TARDBP,CBX8
TARDBP,CCDC80
TARDBP,CCDC88A
TARDBP,CCL4
TARDBP,CDIP1
TARDBP,CDK5
TARDBP,CERCAM
TARDBP,CHD4
TARDBP,CLDND2
TARDBP,CLK3
TARDBP,CLN3
TARDBP,CLPP
TARDBP,CLTCL1
TARDBP,CLUAP1
TARDBP,CNPY4
TARDBP,COMMD9
TARDBP,CRB1
TARDBP,CREM
TARDBP,CTBP1
TARDBP,CUEDC2
TARDBP,DBNDD1
TARDBP,DDIT3
TARDBP,DLL3
TARDBP,DPF2
TARDBP,DPM2
TARDBP,DPM3
TARDBP,DYNC2H1
TARDBP,E2F4
TARDBP,E4F1
TARDBP,EBF1
TARDBP,EED
TARDBP,EFHB
TARDBP,EFNA5
TARDBP,EIF2AK3
TARDBP,ELF1
TARDBP,EMX1
TARDBP,EPHB6
TARDBP,ESRRA
TARDBP,FBXO15
TARDBP,FBXO36
TARDBP,FBXW5
TARDBP,GATAD2B
TARDBP,GDF9
TARDBP,GEMIN7
TARDBP,GLCCI1
TARDBP,GLI1
TARDBP,GPR141
TARDBP,GPR19
TARDBP,GS1-124K5.4
TARDBP,GTF2H4
TARDBP,HAGHL
TARDBP,HAS2
TARDBP,HCG20
TARDBP,HDAC2
TARDBP,HENMT1
TARDBP,HMGCL
TARDBP,HSP90B1
TARDBP,HTRA2
TARDBP,IBA57
TARDBP,IGSF8
TARDBP,IL11RA
TARDBP,IL12B
TARDBP,IL4
TARDBP,IMMP2L
TARDBP,ING4
TARDBP,INO80B
TARDBP,IPO4
TARDBP,ITGA4
TARDBP,JUNB
TARDBP,KCNH4
