Gene1,Gene2
FIP1L1,WIZ
FIP1L1,XRCC5
FIP1L1,YBX1
FIP1L1,YIPF3
FIP1L1,YTHDC1
FIP1L1,ZBTB11
FIP1L1,ZBTB17
FIP1L1,ZBTB2
FIP1L1,ZBTB26
FIP1L1,ZBTB33
FIP1L1,ZBTB40
FIP1L1,ZC3H10
FIP1L1,ZCCHC7
FIP1L1,ZDHHC14
FIP1L1,ZFP1
FIP1L1,ZFP90
FIP1L1,ZHX1
FIP1L1,ZKSCAN1
FIP1L1,ZNF12
FIP1L1,ZNF181
FIP1L1,ZNF212
FIP1L1,ZNF239
FIP1L1,ZNF24
FIP1L1,ZNF250
FIP1L1,ZNF280B
FIP1L1,ZNF282
FIP1L1,ZNF3
FIP1L1,ZNF318
FIP1L1,ZNF35
FIP1L1,ZNF397
FIP1L1,ZNF398
FIP1L1,ZNF497
FIP1L1,ZNF501
FIP1L1,ZNF512
FIP1L1,ZNF548
FIP1L1,ZNF583
FIP1L1,ZNF584
FIP1L1,ZNF593
FIP1L1,ZNF596
FIP1L1,ZNF638
FIP1L1,ZNF639
FIP1L1,ZNF644
FIP1L1,ZNF655
FIP1L1,ZNF668
FIP1L1,ZNF692
FIP1L1,ZNF696
FIP1L1,ZNF717
FIP1L1,ZNF740
FIP1L1,ZNF75A
FIP1L1,ZNF76
FIP1L1,ZNF84
FIP1L1,ZNF862
FIP1L1,ZSCAN32
FIP1L1,ZZZ3
FOS,ABAT
FOS,ACAA1
FOS,ACOT8
FOS,ACTL6B
FOS,ADAD2
FOS,AGA
FOS,AGO1
FOS,ANKRD17
FOS,AP4B1
FOS,ARAP1
FOS,ARHGAP19
FOS,ARL15
FOS,ARMC9
FOS,ASL
FOS,ATF3
FOS,ATF4
FOS,ATF6
FOS,ATP1A3
FOS,AVPI1
FOS,BACH1
FOS,BAZ1B
FOS,BBS12
FOS,BCL6
FOS,BCL7B
FOS,BCLAF1
FOS,BEST3
FOS,BTN2A2
FOS,C12orf57
FOS,C12orf60
FOS,C16orf91
FOS,C19orf47
FOS,C2orf91
FOS,C4orf33
FOS,C8orf44
FOS,CANX
FOS,CCDC116
FOS,CCDC28A
FOS,CCDC71L
FOS,CCNJL
FOS,CCNT1
FOS,CD3D
FOS,CDK15
FOS,CDKAL1
FOS,CDKN3
FOS,CEBPG
FOS,CENPF
FOS,CERS6
FOS,CHCHD3
FOS,CHD9
FOS,CNEP1R1
FOS,COPS2
FOS,CREB5
FOS,CRELD1
FOS,CRELD2
FOS,CREM
FOS,CRYM
FOS,CTH
FOS,CTSD
FOS,CYB5RL
FOS,CYP2R1
FOS,CYTH4
FOS,DBN1
FOS,DDIT3
FOS,DDX46
FOS,DDX49
FOS,DEPTOR
FOS,DIAPH3
FOS,DIDO1
FOS,DKKL1
FOS,DLG2
FOS,DSCR4
FOS,DUSP13
FOS,E2F1
FOS,E2F7
FOS,EBI3
FOS,ECH1
FOS,EFCAB12
FOS,ELF1
FOS,ELK1
FOS,ENO1
FOS,EPB41
FOS,ERI2
FOS,ETFDH
FOS,ETV1
FOS,ETV5
FOS,EXOC4
FOS,EZH2
FOS,FAF1
FOS,FAHD1
FOS,FAM122C
FOS,FAM72A
FOS,FBXO24
FOS,FGD2
FOS,FHIT
FOS,FKBP9
FOS,FOS
FOS,FOSL1
FOS,FOXK2
FOS,FPR1
FOS,FUS
FOS,GAA
FOS,GADD45B
FOS,GALC
FOS,GALT
FOS,GANAB
FOS,GATA2
FOS,GATAD2B
FOS,GLTP
FOS,GNB2
FOS,GOLIM4
FOS,GOLT1B
FOS,GPR180
FOS,GPR3
FOS,GTF2B
FOS,GTF2H2
FOS,HABP4
FOS,HBP1
FOS,HDAC1
FOS,HDAC6
FOS,HES1
FOS,HINFP
FOS,HLA-DMB
FOS,HLTF
FOS,HMGN3
FOS,HNRNPA2B1
FOS,HNRNPC
FOS,HNRNPH1
FOS,HNRNPH2
FOS,HNRNPK
FOS,HNRNPL
FOS,HNRNPLL
FOS,HNRNPU
FOS,HNRNPUL1
FOS,HOMER3
FOS,HOMEZ
FOS,HOXB6
FOS,HSD17B8
FOS,HSF2
FOS,HSP90AB1
FOS,HSP90B1
FOS,IFI16
FOS,INTS12
FOS,JAKMIP1
FOS,JMJD1C
FOS,JMJD8
FOS,JUN
FOS,JUNB
FOS,KANK3
FOS,KAZN
FOS,KDM4B
FOS,KHSRP
FOS,KIAA1841
FOS,KLF10
FOS,KPNB1
FOS,L3MBTL2
FOS,LACTB2
FOS,LARP1
FOS,LAT
FOS,LBH
FOS,LIN37
FOS,LINC00702
FOS,LMNA
FOS,LMOD1
FOS,MAF1
FOS,MAFF
FOS,MAN1A1
FOS,MAX
FOS,MCM3
FOS,MCM5
FOS,MCM7
FOS,MED13L
FOS,MED7
FOS,MEF2C
FOS,MEF2D
FOS,METRN
FOS,MIER1
FOS,MLLT1
FOS,MLYCD
FOS,MORN4
FOS,MOSPD3
FOS,MPHOSPH8
FOS,MR1
FOS,MSH5
FOS,MTDH
FOS,MTF1
FOS,MTF2
FOS,MUL1
FOS,MXD1
FOS,MYC
FOS,MYH14
FOS,MYL6
FOS,NABP2
FOS,NASP
FOS,NCL
FOS,NDUFA9
FOS,NFE2L1
FOS,NFYB
FOS,NME1-NME2
FOS,NONO
FOS,NOP56
FOS,NOS1
FOS,NR1H2
FOS,NSMCE2
FOS,NUBP2
FOS,NUCKS1
FOS,NUP153
FOS,NUP205
FOS,NUP214
FOS,NUP98
FOS,ORC2
FOS,OTX1
FOS,OXSM
FOS,PADI4
FOS,PAIP2B
FOS,PAXIP1-AS2
FOS,PBXIP1
FOS,PCOLCE
FOS,PDE12
FOS,PDZD7
FOS,PEF1
FOS,PEX10
FOS,PHB
FOS,PHTF2
FOS,PI4KA
FOS,PICALM
FOS,PKNOX1
FOS,PLCL1
FOS,PMEL
FOS,PNRC2
FOS,POLA1
FOS,POLR3H
FOS,PPEF1
FOS,PPP1R12A
FOS,PPP1R7
FOS,PRAME
FOS,PRDM1
FOS,PRDM10
FOS,PRPF40A
FOS,PRRC2C
FOS,PTBP1
FOS,PTTG1
FOS,RABGAP1L
FOS,RAD51B
FOS,RASSF7
FOS,RBM14
FOS,RBM25
FOS,RBM34
FOS,RBM39
FOS,RCL1
FOS,REPIN1
FOS,RERE
FOS,RFX1
FOS,RFX5
FOS,RHEBL1
FOS,RLF
FOS,RNASEH2A
FOS,RPL11
FOS,RRAGB
FOS,RUVBL2
FOS,SCFD2
FOS,SCLT1
FOS,SCUBE1
FOS,SDSL
FOS,SETD5
FOS,SETD9
FOS,SFPQ
FOS,SIX4
FOS,SLC25A45
FOS,SLC2A12
FOS,SLC46A3
FOS,SMDT1
FOS,SMIM4
FOS,SMYD3
FOS,SND1
FOS,SNORD3D
FOS,SNX17
FOS,SON
FOS,SOX6
FOS,SP2
FOS,SPI1
FOS,SPTA1
FOS,SRF
FOS,SRSF11
FOS,SRSF3
FOS,SRSF7
FOS,SSBP1
FOS,STAT1
FOS,SUMO2
FOS,SUZ12
FOS,TAF15
FOS,TAF1D
FOS,TARBP2
FOS,TBC1D5
FOS,TBCC
FOS,TBL1X
FOS,TBP
FOS,TBX18
FOS,TCERG1
FOS,TCTN2
FOS,TEAD1
FOS,TFCP2
FOS,TFE3
FOS,TFRC
FOS,THAP1
FOS,THAP5
FOS,TMCC2
FOS,TMEM108
FOS,TMEM205
FOS,TMEM208
FOS,TMEM232
FOS,TNFRSF19
FOS,TNFRSF9
FOS,TOMM40L
FOS,TOX4
FOS,TPRG1L
FOS,TRAIP
FOS,TRIM68
FOS,TRIQK
FOS,TRNP1
FOS,TSC22D4
FOS,TSPAN31
FOS,TUSC2
FOS,U2AF1
FOS,U2SURP
FOS,VAMP1
FOS,VCL
FOS,VWA5A
FOS,WFS1
FOS,WRAP73
FOS,XPO1
FOS,YBX1
FOS,YIF1A
FOS,YPEL1
FOS,YTHDC1
FOS,ZBTB11
FOS,ZBTB5
FOS,ZC3H4
FOS,ZCCHC7
FOS,ZKSCAN1
FOS,ZKSCAN3
FOS,ZKSCAN8
FOS,ZMYND8
FOS,ZNF101
FOS,ZNF143
FOS,ZNF17
FOS,ZNF174
FOS,ZNF184
FOS,ZNF227
FOS,ZNF235
FOS,ZNF250
FOS,ZNF253
FOS,ZNF257
FOS,ZNF277
FOS,ZNF280A
FOS,ZNF280B
FOS,ZNF3
FOS,ZNF324
FOS,ZNF397
FOS,ZNF416
FOS,ZNF449
FOS,ZNF507
FOS,ZNF512
FOS,ZNF548
FOS,ZNF551
FOS,ZNF586
FOS,ZNF589
FOS,ZNF593
FOS,ZNF626
FOS,ZNF668
FOS,ZNF691
FOS,ZNF695
FOS,ZNF737
FOS,ZNF76
FOS,ZNF766
FOS,ZNF77
FOS,ZNF799
FOS,ZNF830
FOS,ZNF85
FOS,ZNF862
FOS,ZSCAN2
FOS,ZSCAN32
FOSL1,ABHD16A
FOSL1,ADNP
FOSL1,ADTRP
FOSL1,AFF1
FOSL1,AGA
FOSL1,AIG1
FOSL1,AKAP9
FOSL1,ANK1
FOSL1,ANKRD11
FOSL1,ANKRD12
FOSL1,ANKRD17
FOSL1,ANKRD46
FOSL1,ANXA2R
FOSL1,AP2S1
FOSL1,AP3S1
FOSL1,AP4B1
FOSL1,APOBEC3D
FOSL1,APOM
FOSL1,ARAP3
FOSL1,ARHGAP19
FOSL1,ASCC3
FOSL1,ASH1L
FOSL1,ATF2
FOSL1,ATF3
FOSL1,ATF4
FOSL1,ATF6
FOSL1,ATP8B3
FOSL1,BACH1
FOSL1,BATF2
FOSL1,BAZ1B
FOSL1,BCL6
FOSL1,BCL7C
FOSL1,BCLAF1
FOSL1,BCORL1
FOSL1,BDP1
FOSL1,BECN1
FOSL1,BEST3
FOSL1,BIRC6
FOSL1,BLOC1S4
FOSL1,BNIP1
FOSL1,BPHL
FOSL1,BPTF
FOSL1,BRF2
FOSL1,C11orf68
FOSL1,C12orf57
FOSL1,C16orf46
FOSL1,C16orf91
FOSL1,C17orf58
FOSL1,C19orf47
FOSL1,C1orf53
FOSL1,C22orf34
FOSL1,C2orf68
FOSL1,C5orf34
FOSL1,C6orf136
FOSL1,C8orf44
FOSL1,CACTIN
FOSL1,CAMTA2
FOSL1,CAND2
FOSL1,CANX
FOSL1,CBX1
FOSL1,CBX8
FOSL1,CCAR1
FOSL1,CCAR2
FOSL1,CCDC113
FOSL1,CCDC28A
FOSL1,CCNG2
FOSL1,CCNJL
FOSL1,CCNT1
FOSL1,CCNT2
FOSL1,CCZ1B
FOSL1,CD3D
FOSL1,CDADC1
FOSL1,CDC42BPA
FOSL1,CDC5L
FOSL1,CDC73
FOSL1,CDIPT
FOSL1,CDK15
FOSL1,CDK4
FOSL1,CDKAL1
FOSL1,CDKN3
FOSL1,CEBPB
FOSL1,CEBPG
FOSL1,CENPBD1
FOSL1,CENPE
FOSL1,CENPF
FOSL1,CEP192
FOSL1,CEP350
FOSL1,CHAF1B
FOSL1,CHAMP1
FOSL1,CHCHD3
FOSL1,CHPF
FOSL1,CLASP2
FOSL1,CLTC
FOSL1,CLUL1
FOSL1,CNOT4
FOSL1,COMTD1
FOSL1,COPS2
FOSL1,CPSF3
FOSL1,CREB5
FOSL1,CRELD1
FOSL1,CREM
FOSL1,CRYM
FOSL1,CSDE1
FOSL1,CSTF2
FOSL1,CTBP1
FOSL1,CTCF
FOSL1,CTDNEP1
FOSL1,CTNNB1
FOSL1,CXCL2
FOSL1,CYB5RL
FOSL1,CYP51A1
FOSL1,CYTH4
FOSL1,DDX10
FOSL1,DDX19B
FOSL1,DDX21
FOSL1,DDX39B
FOSL1,DDX46
FOSL1,DDX49
FOSL1,DHPS
FOSL1,DHRS13
FOSL1,DIAPH1
FOSL1,DIDO1
FOSL1,DKKL1
FOSL1,DLG2
FOSL1,DMAP1
FOSL1,DMKN
FOSL1,DNMT1
FOSL1,DUSP13
FOSL1,DUSP23
FOSL1,E2F3
FOSL1,E2F6
FOSL1,E4F1
FOSL1,ECH1
FOSL1,EEF2
FOSL1,ELF1
FOSL1,ELF2
FOSL1,ELF4
FOSL1,ENDOV
FOSL1,EPB41
FOSL1,EPOR
FOSL1,ERBB2
FOSL1,ERI2
FOSL1,ETFDH
FOSL1,EVI2B
FOSL1,EWSR1
FOSL1,EXOC4
FOSL1,FAF1
FOSL1,FAHD1
FOSL1,FAHD2B
FOSL1,FAM122C
FOSL1,FAM131A
FOSL1,FAM219B
FOSL1,FASTK
FOSL1,FBXO24
FOSL1,FBXO6
FOSL1,FBXO8
FOSL1,FBXW7
FOSL1,FGD2
FOSL1,FGF9
FOSL1,FKBP9
FOSL1,FN3KRP
FOSL1,FOS
FOSL1,FOSL1
FOSL1,FOXA3
FOSL1,FOXJ3
FOSL1,FPGS
FOSL1,FPR1
FOSL1,FRAT1
FOSL1,FUS
FOSL1,FZD1
FOSL1,GAA
FOSL1,GABARAP
FOSL1,GABPB1
FOSL1,GADD45B
FOSL1,GALC
FOSL1,GALT
FOSL1,GANAB
FOSL1,GBP3
FOSL1,GCNT1
FOSL1,GDPGP1
FOSL1,GLYCTK
FOSL1,GNB2
FOSL1,GPR3
FOSL1,GS1-124K5.11
FOSL1,GSK3A
FOSL1,GSTM4
FOSL1,GTF2A2
FOSL1,GTF2B
FOSL1,GTF2F1
FOSL1,GTF2H2
FOSL1,GTF2I
FOSL1,GTF2IRD2B
FOSL1,HBD
FOSL1,HCFC1
FOSL1,HDAC1
FOSL1,HDAC2
FOSL1,HDAC6
FOSL1,HEY1
FOSL1,HILPDA
FOSL1,HINFP
FOSL1,HMBOX1
FOSL1,HMG20A
FOSL1,HNRNPD
FOSL1,HNRNPH2
FOSL1,HNRNPU
FOSL1,HNRNPUL1
FOSL1,HOMER3
FOSL1,HSF1
FOSL1,HSF2
FOSL1,HSP90AA1
FOSL1,HSP90AB1
FOSL1,HSP90B1
FOSL1,HTRA2
FOSL1,IFI16
FOSL1,IFIT2
FOSL1,ILF3
FOSL1,INTS12
FOSL1,INTS5
FOSL1,IRF2
FOSL1,IRGQ
FOSL1,JAGN1
FOSL1,JMJD1C
FOSL1,JUNB
FOSL1,JUND
FOSL1,KAT8
FOSL1,KAZN
FOSL1,KDELR3
FOSL1,KDM1A
FOSL1,KDM5B
FOSL1,KLF10
FOSL1,KLF13
FOSL1,KLF6
FOSL1,LACTB2
FOSL1,LARP1
FOSL1,LINC00504
FOSL1,LINC00534
FOSL1,LINC00702
FOSL1,LINC01151
FOSL1,LMNA
FOSL1,LMNB1
FOSL1,LRBA
FOSL1,LUC7L3
FOSL1,MAFF
FOSL1,MAFG
FOSL1,MAGEA6
FOSL1,MAML2
FOSL1,MAN2C1
FOSL1,MAP2K2
FOSL1,MAPK1
FOSL1,MATR3
FOSL1,MAX
FOSL1,MBD1
FOSL1,MBNL1
FOSL1,MCM7
FOSL1,MDN1
FOSL1,MED18
FOSL1,MEF2A
FOSL1,MEF2C
FOSL1,MEN1
FOSL1,METTL3
FOSL1,MIER1
FOSL1,MLKL
FOSL1,MLLT1
FOSL1,MON1B
FOSL1,MOSPD3
FOSL1,MR1
FOSL1,MTF2
FOSL1,MYL6
FOSL1,MYNN
FOSL1,NABP2
FOSL1,NAP1L1
FOSL1,NASP
FOSL1,NAT8L
FOSL1,NBN
FOSL1,NCAM2
FOSL1,NCAPH2
FOSL1,NCL
FOSL1,NCOA4
FOSL1,NCOA6
FOSL1,NCR1
FOSL1,NDUFA4
FOSL1,NDUFA9
FOSL1,NDUFS3
FOSL1,NEAT1
FOSL1,NFE2
FOSL1,NFYB
FOSL1,NICN1
FOSL1,NKTR
FOSL1,NME1-NME2
FOSL1,NOXA1
FOSL1,NR1D2
FOSL1,NR1H2
FOSL1,NR2C1
FOSL1,NR2C2
FOSL1,NR3C1
FOSL1,NR4A1
FOSL1,NR6A1
FOSL1,NRF1
FOSL1,NSMCE2
FOSL1,NUBP2
FOSL1,NUCKS1
FOSL1,NUP153
FOSL1,NUP205
FOSL1,NUP214
FOSL1,NUP98
FOSL1,NXT2
FOSL1,OAZ2
FOSL1,OSBPL8
FOSL1,OSR2
FOSL1,OTX1
FOSL1,OXSM
FOSL1,PABPC1
FOSL1,PADI4
FOSL1,PAGR1
FOSL1,PARP16
FOSL1,PARP3
FOSL1,PCBD2
FOSL1,PCBP2
FOSL1,PCM1
FOSL1,PDE12
FOSL1,PDP1
FOSL1,PEF1
FOSL1,PEX10
FOSL1,PGBD2
FOSL1,PHB
FOSL1,PHB2
FOSL1,PHF19
FOSL1,PHF21A
FOSL1,PHF7
FOSL1,PHF8
FOSL1,PHTF2
FOSL1,PI4KA
FOSL1,PICK1
FOSL1,PIGO
FOSL1,PIGP
FOSL1,PIH1D2
FOSL1,PIM3
FOSL1,PLTP
FOSL1,PNISR
FOSL1,POLA1
FOSL1,PPARD
FOSL1,PPEF1
FOSL1,PPFIA4
FOSL1,PPP1R3B
FOSL1,PPP2R3B
FOSL1,PPT2-EGFL8
FOSL1,PRAME
FOSL1,PRDM1
FOSL1,PRELID2
FOSL1,PRMT5
FOSL1,PRPF4
FOSL1,PRPF40A
FOSL1,PSMA1
FOSL1,PSMB9
FOSL1,PTBP3
FOSL1,PTPMT1
FOSL1,PTPN21
FOSL1,PTPRU
FOSL1,PTRHD1
FOSL1,PTTG1
FOSL1,PURB
FOSL1,RAB1B
FOSL1,RABGAP1L
FOSL1,RABGEF1
FOSL1,RABGGTA
FOSL1,RB1
FOSL1,RBKS
FOSL1,RBM14
FOSL1,RBM22
FOSL1,RBM25
FOSL1,RBM39
FOSL1,RBPJ
FOSL1,RELA
FOSL1,REPIN1
FOSL1,REST
FOSL1,RFX1
FOSL1,RFX5
FOSL1,RFXANK
FOSL1,RHBDF1
FOSL1,RIF1
FOSL1,RLF
FOSL1,RNF139
FOSL1,RNF14
FOSL1,RNF2
FOSL1,RNF43
FOSL1,RPL11
FOSL1,RPS27L
FOSL1,RUNX1
FOSL1,RUVBL2
FOSL1,S100Z
FOSL1,SAFB2
FOSL1,SCFD2
FOSL1,SDSL
FOSL1,SETDB1
FOSL1,SETX
FOSL1,SH2B1
FOSL1,SH3BGR
FOSL1,SIRT1
FOSL1,SIRT6
FOSL1,SKIL
FOSL1,SLC24A1
FOSL1,SLC25A38
FOSL1,SLC25A45
FOSL1,SLC35A1
FOSL1,SLC46A3
FOSL1,SLC4A11
FOSL1,SLFN14
FOSL1,SMAD3
FOSL1,SMAD5
FOSL1,SMARCA4
FOSL1,SMARCA5
FOSL1,SMARCC1
FOSL1,SMC4
FOSL1,SMDT1
FOSL1,SNIP1
FOSL1,SNORD3D
FOSL1,SNRNP70
FOSL1,SNX10
FOSL1,SNX17
FOSL1,SOX6
FOSL1,SP1
FOSL1,SPI1
FOSL1,SPIDR
FOSL1,SPTA1
FOSL1,SREK1
FOSL1,SRRM2
FOSL1,SRRM3
FOSL1,SRSF1
FOSL1,SRSF11
FOSL1,SRSF3
FOSL1,SRSF4
FOSL1,SRSF7
FOSL1,SSBP1
FOSL1,STAG1
FOSL1,STAT1
FOSL1,STX16-NPEPL1
FOSL1,SUMO2
FOSL1,SUPT4H1
FOSL1,SUPT5H
FOSL1,SUZ12
FOSL1,SYTL1
FOSL1,TAF1D
FOSL1,TAF6
FOSL1,TAL1
FOSL1,TARBP2
FOSL1,TARDBP
FOSL1,TBC1D5
FOSL1,TBCC
FOSL1,TBL1X
FOSL1,TBL1XR1
FOSL1,TBP
FOSL1,TCF12
FOSL1,TCF3
FOSL1,TEAD1
FOSL1,TFAM
FOSL1,TFCP2
FOSL1,TFE3
FOSL1,TFRC
FOSL1,THAP1
FOSL1,THAP3
FOSL1,THAP5
FOSL1,THAP8
FOSL1,THRAP3
FOSL1,TIGD2
FOSL1,TMCC2
FOSL1,TMEM150A
FOSL1,TMEM205
FOSL1,TMEM208
FOSL1,TMEM25
FOSL1,TMEM258
FOSL1,TNFRSF19
FOSL1,TNFRSF9
FOSL1,TNIK
FOSL1,TOE1
FOSL1,TOMM40L
FOSL1,TOX4
FOSL1,TP53
FOSL1,TPR
FOSL1,TRIP13
FOSL1,TSNAXIP1
FOSL1,TSPAN12
FOSL1,TSPAN31
FOSL1,TTC17
FOSL1,TVP23C
FOSL1,U2AF1
FOSL1,UBE3C
FOSL1,UBOX5
FOSL1,UBR4
FOSL1,ULK3
FOSL1,UNC5B
FOSL1,USF1
FOSL1,USP15
FOSL1,VPS33B
FOSL1,VWA5A
FOSL1,VWDE
FOSL1,WWOX
FOSL1,YIF1A
FOSL1,YIPF3
FOSL1,YPEL1
FOSL1,ZBTB17
FOSL1,ZBTB26
FOSL1,ZBTB33
FOSL1,ZBTB40
FOSL1,ZBTB6
FOSL1,ZC3H4
FOSL1,ZCCHC7
FOSL1,ZFP1
FOSL1,ZHX1
FOSL1,ZKSCAN1
FOSL1,ZKSCAN3
FOSL1,ZKSCAN8
FOSL1,ZMIZ1
FOSL1,ZNF112
FOSL1,ZNF12
FOSL1,ZNF133
FOSL1,ZNF140
FOSL1,ZNF143
FOSL1,ZNF148
FOSL1,ZNF165
FOSL1,ZNF17
FOSL1,ZNF174
FOSL1,ZNF184
FOSL1,ZNF197
FOSL1,ZNF212
FOSL1,ZNF215
FOSL1,ZNF223
FOSL1,ZNF225
FOSL1,ZNF227
FOSL1,ZNF235
FOSL1,ZNF239
FOSL1,ZNF24
FOSL1,ZNF250
FOSL1,ZNF253
FOSL1,ZNF263
FOSL1,ZNF277
FOSL1,ZNF280A
FOSL1,ZNF280B
FOSL1,ZNF3
FOSL1,ZNF311
FOSL1,ZNF318
FOSL1,ZNF324
FOSL1,ZNF35
FOSL1,ZNF354B
FOSL1,ZNF384
FOSL1,ZNF398
FOSL1,ZNF410
FOSL1,ZNF416
FOSL1,ZNF45
FOSL1,ZNF497
FOSL1,ZNF501
FOSL1,ZNF507
FOSL1,ZNF512
FOSL1,ZNF548
FOSL1,ZNF551
FOSL1,ZNF561
FOSL1,ZNF565
FOSL1,ZNF571
FOSL1,ZNF579
FOSL1,ZNF583
FOSL1,ZNF585A
FOSL1,ZNF585B
FOSL1,ZNF586
FOSL1,ZNF593
FOSL1,ZNF596
FOSL1,ZNF619
FOSL1,ZNF639
FOSL1,ZNF644
FOSL1,ZNF649
FOSL1,ZNF668
FOSL1,ZNF7
FOSL1,ZNF70
FOSL1,ZNF717
FOSL1,ZNF740
FOSL1,ZNF75A
FOSL1,ZNF76
FOSL1,ZNF766
FOSL1,ZNF785
FOSL1,ZNF799
FOSL1,ZNF83
FOSL1,ZNF830
FOSL1,ZNF84
FOSL1,ZNF862
FOSL1,ZRANB2
FOSL1,ZSCAN32
FOSL1,ZZZ3
FOXA1,PRAME
FOXA3,ACTL6B
FOXA3,ADK
FOXA3,AIG1
FOXA3,AKAP9
FOXA3,ANKRD37
FOXA3,ANKRD46
FOXA3,AP4B1
FOXA3,ASCC3
FOXA3,ATF2
FOXA3,ATF3
FOXA3,ATF4
FOXA3,BACH1
FOXA3,BBS10
FOXA3,BCLAF1
FOXA3,BDP1
FOXA3,BIRC6
FOXA3,BLOC1S4
FOXA3,C12orf57
FOXA3,C16orf46
FOXA3,C4orf3
FOXA3,C4orf33
FOXA3,CACTIN
FOXA3,CANX
FOXA3,CBFA2T2
FOXA3,CC2D1A
FOXA3,CDC73
FOXA3,CDKN3
FOXA3,CENPF
FOXA3,CERS6
FOXA3,CHD9
FOXA3,CLASP2
FOXA3,CLTC
FOXA3,CREB3L4
FOXA3,CRELD1
FOXA3,CSDE1
FOXA3,CTCFL
FOXA3,CTH
FOXA3,CYB561A3
FOXA3,CYP2R1
FOXA3,CYTH4
FOXA3,DDX20
FOXA3,DDX28
FOXA3,DDX39B
FOXA3,DEK
FOXA3,DHPS
FOXA3,DMAP1
FOXA3,DNAH14
FOXA3,DNMT1
FOXA3,E2F6
FOXA3,EID2
FOXA3,EME1
FOXA3,ETFDH
FOXA3,ETV5
FOXA3,FAF1
FOXA3,FAM53A
FOXA3,FBXO6
FOXA3,FNDC3B
FOXA3,FRAT1
FOXA3,FUS
FOXA3,GALC
FOXA3,GGACT
FOXA3,GLB1L2
FOXA3,GS1-124K5.11
FOXA3,GTF2A2
FOXA3,GTF2B
FOXA3,GTF2H2
FOXA3,HBP1
FOXA3,HILPDA
FOXA3,HNRNPH1
FOXA3,HNRNPU
FOXA3,HSP90AA1
FOXA3,HSP90AB1
FOXA3,INTS12
FOXA3,INTS5
FOXA3,JMJD1C
FOXA3,JUNB
FOXA3,KAZN
FOXA3,KDM1A
FOXA3,KLF10
FOXA3,LACTB2
FOXA3,LRRC2
FOXA3,MAN1A1
FOXA3,MAPK1
FOXA3,MAPK14
FOXA3,MAX
FOXA3,MCM7
FOXA3,MDN1
FOXA3,MEF2A
FOXA3,MSH5
FOXA3,MTF2
FOXA3,MUL1
FOXA3,NBN
FOXA3,NCAM2
FOXA3,NCOA2
FOXA3,NDUFA3
FOXA3,NDUFS3
FOXA3,NFXL1
FOXA3,NKTR
FOXA3,NME1-NME2
FOXA3,NRF1
FOXA3,NSMCE2
FOXA3,NUP153
FOXA3,NUP205
FOXA3,NUP214
FOXA3,NUP98
FOXA3,OSR2
FOXA3,PEF1
FOXA3,PGBD2
FOXA3,PICALM
FOXA3,PKP4
FOXA3,PNISR
FOXA3,PRAME
FOXA3,PSMA1
FOXA3,PTBP3
FOXA3,PTPMT1
FOXA3,RABGAP1L
FOXA3,RABGEF1
FOXA3,RAD21
FOXA3,RAD51
FOXA3,RBFOX2
FOXA3,RBKS
FOXA3,RBM22
FOXA3,RFX5
FOXA3,RFXANK
FOXA3,RIF1
FOXA3,RPAP1
FOXA3,RPS27L
FOXA3,RSRC1
FOXA3,SCO2
FOXA3,SFPQ
FOXA3,SIRT1
FOXA3,SLC30A9
FOXA3,SLC35A1
FOXA3,SMYD3
FOXA3,SND1
FOXA3,SOX6
FOXA3,SRRM3
FOXA3,SRSF1
FOXA3,SRSF11
FOXA3,SRSF3
FOXA3,SRSF7
FOXA3,SSBP1
FOXA3,STAG3
FOXA3,STAT1
FOXA3,STX16-NPEPL1
FOXA3,SUPT20H
FOXA3,SUPT5H
FOXA3,TAF15
FOXA3,TAF1D
FOXA3,TBP
FOXA3,TBX18
FOXA3,TCN1
FOXA3,TFAM
FOXA3,TFCP2
FOXA3,THAP5
FOXA3,TIGD2
FOXA3,TLX1
FOXA3,TMED4
FOXA3,TMEM208
FOXA3,TOE1
FOXA3,TOP1
FOXA3,TPR
FOXA3,TVP23C
FOXA3,U2AF1
FOXA3,U2SURP
FOXA3,UBOX5
FOXA3,UBR4
FOXA3,UHRF2
FOXA3,VGF
FOXA3,VWDE
FOXA3,WDR55
FOXA3,WWOX
FOXA3,XRCC5
FOXA3,YBX1
FOXA3,YTHDC1
FOXA3,ZBTB17
FOXA3,ZC3H8
FOXA3,ZCCHC7
FOXA3,ZHX1
FOXA3,ZKSCAN8
FOXA3,ZNF17
FOXA3,ZNF174
FOXA3,ZNF184
FOXA3,ZNF239
FOXA3,ZNF250
FOXA3,ZNF280A
FOXA3,ZNF3
FOXA3,ZNF410
FOXA3,ZNF548
FOXA3,ZNF585A
FOXA3,ZNF585B
FOXA3,ZNF639
FOXA3,ZNF644
FOXA3,ZNF740
FOXA3,ZNF75A
FOXA3,ZNF780A
FOXA3,ZNF84
FOXA3,ZNF862
FOXA3,ZSCAN32
FOXA3,ZZZ3
FOXJ2,ABHD16A
FOXJ2,AKAP9
FOXJ2,ANKRD12
FOXJ2,ANKRD17
FOXJ2,ANO8
FOXJ2,AP4B1
FOXJ2,APOM
FOXJ2,ATF2
FOXJ2,ATF3
FOXJ2,BBS12
FOXJ2,BCL6
FOXJ2,BCO2
FOXJ2,BLOC1S4
FOXJ2,BRAF
FOXJ2,BRCA1
